author_name,COMMITER_HASH,T_api_design,T_bad_practice,T_brain_overload,T_cert,T_clumsy,T_confusing,T_convention,T_cwe,T_design,T_duplicate,T_html5,T_misra,T_NOT_DEFINIED,T_obsolete,T_performance,T_pitfall,T_psr2,T_redundant,T_suspicious,T_unused
Matt Mullenweg,7577e661b52107be409f1f77725cdb49e7c9fef6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,adf9a63fc80baf48bc2db8860146b27073f80fa0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Matt Mullenweg,51ac4da63ec16f78f729c448a7c4479d0e47f7eb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,007eb334c5f1482cc3e6faa75e4bae3b19a2ae5b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,39baae5246c5f598bb49e113d566aca404a85305,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,7e34cc3a1175dcd6122d27d5c512a84c1a1ee35b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,8648c9bb7b661a3f2b66c389bb1d6ea45df43abf,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,fa24d193205c7c557262d9cd5cd1302daeed822a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,9436737d0405cd3235bbc7144989025289da5ad1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,a42aac134505f928b699c814a3117e013273baec,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,15b7548652a7395a62ace906fc590a535ebd379d,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,40fa07d78f0dcf16afbee8d21a251a2fe9d2aa04,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
Matt Mullenweg,391b7ef771f3ff5f21b8cbbd0c96ea27c712ce43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matt Mullenweg,fe2075356a56997e7c96dfd25b6dfe1ed649a04e,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,fc67ae3e7d3d8a08e1296683e3ce024f67357774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,323fc1ad10f9e0ca4cf4f08bf44dc69145905c40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,5671e810284df8c13ae5231f8b2b329eea0d7363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,eb37982a002990bb85b0bd5e60edf2ad408b9937,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,e26b275234eeeda448b89618030c8336e07496f6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,0cae2ba036879b4aaf86eb45e37a256a77cd0925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,5e1fa70cd52faa80996f5a46daf46121d7e215b9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c41a6e5dc86df789e49c5c06e2326264520612c6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,36a16fee9468c9dc9c57c72235d7ac72df2fcd2c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,8768dfb610d5453187a2b3535cd0cb16e8ae031d,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,f6a27d19b05628fd627f5436ccddaade28fdfc33,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,72f9ff6ec00aa14bdd7d1cae6f8f4ffd3607067a,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,48c873e2fa42fb888f550c00b825b7a87ed5b860,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,53d75a06d51012c8d3dc6f49ae553f64fa28ec6b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,02a701f72b0412dacdb71134cccc8533b8e37cde,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,5a91190427a6c3b45f80d23fc1d681f02402dda2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Matt Mullenweg,6611d8e688cb5635ae23375c62b20f42ef5f1c16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,18322110545f5c449dcbee67f9425c7bf4bd14f1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,8099c0076a19d1078567e3a91802ab921b25edc9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Matt Mullenweg,fa77eca47307ded258c176f267b87affe1ff0c0e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,cc9e610760f7698e8694678e7d9287ec1ee62276,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,a7e018dda7a99d82ebdf0dbf3079caf8c2d1d58e,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7831c4c3b409442b67ca600464cc4bbd87e3e0ce,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,21c372695137717d6c3f3c7686b03d77f3a2123a,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,1dd5e445007c369f92e95a4599c540c3d619b3b5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,aa6f078dae3535ef1ca14da86cffe5beaec534b9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,e9915276e7326095a145423a2fc7523179ad7fa0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,728874a7b7610b0475eda0b8187ffc0a07196b87,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,aaa22b2e549cc89473780982e7d5518bc16c942a,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,68c44682ba7dd893ff1b7685d323c06cd191715c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,09a5bc663a8e2cc4bc7f403cd62292bb3297cded,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,322382ae61f2c127b908ef300c65f8c25a62ff7b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,600e35ca3399ee75492e7fc454781a68aab3fb48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,2f20c8331ba55f7feee7e652e7870a980073a65e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,fd66fc02c6ea71ba5faa5949a2b23a17f86b3232,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,941a2e7c07696180d4b01417a94b08d27ce7412e,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,59e46cbb3e44b589f9e5e06e3b4b696a4e17d0c0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4c91673f252105eb7ee880cfba9d0b9a5d508c8d,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3b25d5706b66cb8e8bfad7ef166dfb198671ae24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,f96e76940155682ca964806447bbdc27b1b47ae5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b2041fc4d02016997f7532d6a24bd99b104ceca0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,ed8a84e4cd8e61195e8ec67b7044ada0878aebd7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,03dce26a1e58d0dfdecc7b6b680e1c8523f04bc4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,62bdfa854b9bd7d25fa02162802b452020344963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,35b685cb65e8d04efed135b5a041cf93d8854cc8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,8e8b13594c90d091214630663e1ff956e41fbc9b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,f25a8f36ed4706f0ed7c204004df714edf66d86e,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,d986596ef6a72e2ccb9cd6d2387c1766bc2f17eb,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,fe2c881868071ae85fd168282265507a09f24389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,9b6518f60507c7d24bd45f1780fef35368adf2f7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Matt Mullenweg,2ef94eedf2492be908947f4f3eed2b2cb4b2ebb6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,872f8263165be9bb683100adcf4ce41d53bb17c3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
michelvaldrighi,8eb4e6ed34bf37275268001dca729bc336430d26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
michelvaldrighi,68d7c93974445e58d5abdeb42f9808e653823a08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dougal Campbell,586092fa0a3ee451543e4b4ba5158faf70702da8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,2fc58695689863f2f718c54fbbdf4330d3f8d7d0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ffad6205f9b688f860f46e76071bdcb2a3ee9bc5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Ryan Boren,e9298b177257cb50182246c19f27bfcf7d5c4fb6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,946e39cea1570e601ce9f0ad5a5e5b34eb86ee44,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,1fb1868801a97055ba7377e621695f20c9b4572c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,473ae1ef711401404a510edcf41dcbdc94b9986a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,4aa9fdc0135020eb8744c4608e1c5dc1327099e4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0634c589f10dcc4b8ba674b12e081e0e442bbc0c,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,a0eba624c5554a85283666f68751b40737c9fa90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,2155d473340094ea8f56903ed378ac8e5257ff1c,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7f5937bc6b0ec8ef15d2691becfed21dd70e0770,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,16afe16dbeefc709841711316095d0142183a1c7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,440dbf0efa4e5fd04ce553276cef96cc6e9eabfc,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
Ryan Boren,346d169130bb64a0755b40b11051446d6f36cc56,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,d22dd5f1bd9bd1710ecbcfd032fd7edcf5e9a004,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,f8035ec6b4c485b6e44ece914f075039a212b813,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,d8cb7841fb839d017f5e8d888f1e763499b2d7ff,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,96c87298e8b1efa8d501e43d552b153263fac298,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,7d9a0690599d7c21a0779a7f06fbe2a60173783d,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,73b0feb5b807ca128d0956acba7c24f0b622f622,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,df3fb34a70b0b77de2e914cc7a73b0167f52d0eb,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,fc4c1c8bfef6cac09ce45e375d0adbc2039760a7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d381ae36da7cc1be4e400b778ad90cc17de6f9d6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,85c702524109660c88a0681be86e2dad074a878c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,90e6959288359d831f59c6bdc6848a314fe703f1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e3728e7b6aefdef3892bdf1cfca81018bd5e8335,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8480784cda68c0225e198fc192becd06c5c832a9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,8dec99fddb0ddc9d3502b87149a7fde3a0a23d77,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9536835eb40a7d26c433c030e2538ca275b77903,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7413ccfe727ba3dcbb0e850fb025113ae46ae2ad,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,82d89d8d7c2c20ba4282a9649a51f00b89704c84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,28ff7f84e1a0b4557a4471f2cc4183d61fdbbe00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,6abd89a64365c55625359ec9bcb2908580328c78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3122bbc8d20b4e2bcbd6d6e7d70ab793b36a94fc,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e2826065e4dc95350c22ea067b4c78f77007755c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,02ef551922bcd0fa7d8b2923121c810b8b38048a,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b6b4c04371617d922b672b196e18a7b7cf2ea123,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,eca5d88e604b68af4812c30f62569dee6fd4f70f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,0dd2abae98d7e83dd658b2014872719962b7a7c8,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,181201a4d60c3527d3419e07a58899c0ceba120e,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,e40774a349b6f6d67f0d76756f47f863e323126d,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,a0d5ea6ba2ee26eeadd56f4265308feeb6e9be81,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8324f6962a643c8ead198fbfb474dafc09cc3231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1c623ee73718fb7e608d9c4e83d4c07902665e6b,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,b86f9be3ef40c45214c052a4cb68a0567f512624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,f558669a6e47acef6a41d0648dd96ff7939e7674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,79ee1c30f1779b782b2058a29a362536ca74ef4f,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,f7c0f0c76c0f0f3d191b98d9ae64ea4a0c12e7f4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,399e9acf58c096cd695687c233f6735274991358,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,d7c18937a1daea27107e6406222b640ad4de83bd,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9d8f012f326473720d62b22c21877b9f70ef8f08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,2e3c23045cb6c2dac530826af90bd66a674569a5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,acf9076fc00540779601b3283d1efafa431d53ef,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b7c7267534dfd12dc492e8851cbab2888893562f,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9843451d11cbc6aa3f92f60514fa44f5cffb0c2d,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,017d679aa4d840855aa0d37bdacd7d538576e2b2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9648173c70c2f897c6024b2505bc61aa01f2bed2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,ba9eb22b33542e8833a9f11a6fef1c23aace3525,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b916bca219a4db886b813d598aa81e0e33c24646,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,2f8b416e93b3e65f92458ab2580879a79040eb14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7d07dc1201fba3336b103a2677bd972afd106a6c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,7a561d0d0096ff01a9a65c65a2b01d0543a57673,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0edec9ae9e6c65a54982638d97631b8673c9f6bb,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,472b800ab4ad330ece3ec08893692fcad972549a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,7d6fc8af08c785211c86b6fd46c2fd1aa018ef3b,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,1165caab60b7e3a896e996a2d91bd3dc5d1bbeb5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8a2da7e5062a69b28daf42351ca78d536e5cca88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,afc06a6f5647a5387a93c8f4f0b2bdfe552d6839,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1
Ryan Boren,1b4bc53f133fcaff12f7b7bb4c9562c2b9ef7925,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,125542ecabd40e1c02b5825fa73fe13550986989,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,2b5061211744608148285de6dac91eba0c03aab0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,706c897f320e49101cfb0dbacd730377926f0dde,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,03997fb239edd67e238e63007bc3d562310d0c4a,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,12d2d9d0e04a268a7ed8470039b357c082726812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,15a525e6dc7cfd23ff270537f94bf9a32ae6010f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,8ed932864f296dfe29ba9ffc0b082a21ce5ab820,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,8addfabdd7cda1c441e7227a77887e2b4da18349,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,01fef613ff78c83d9e201ddb6389a24c8c858ff5,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
Ryan Boren,537b91b58254df8a43650038ebc51bde8939f2fd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,810e0018f4152e4c60c98eaac96d6f84558611c2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,19ab84315c819d223707cfb729f0d574609a1c76,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,d77f5373ec86458679290502d9597211e57e7e99,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
Ryan Boren,3c68ad0b0f99369bfd2b99867232ed86d7e66455,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,645de9da17564d7d5a16e6df50b627d62735b17c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,235345a9168a8398651549903aeb7eea38ab0120,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
Ryan Boren,9527e184fe5fa0573ed6aa406c8e0eaca1ea59f4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4d6ecc49435301577dfb59cc4e10024f8f388e15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1fdc779439abfe0597b16d385541af6d8dbb38dd,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3b6dbfb88a295829764a8b90ada3e78434598d81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,d44131b1b7f0283336fc25f53b3bed7c22594da8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,96e237124ed58dd44733d2deb0e3213dacba475c,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,60bc7f83f4baeb53a4a50221ca0613f5c20f8059,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,38677d2e8df80e86be7c4ec4eb3aee0c3c13b8ff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,6d2fd5258498b422ff05c5cc0fa5ec4093e3abaf,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,1785b5aae32cde0089d860f0b852eafba61e5597,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,fc89fd51ca4541eeba0fa988e159ac59d861e11e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7eb46808e7f12e73ed5db5f7a20a83297b202b54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3923ec65e578dbc8c9e0738e5ad21e7c847ea8d6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b480c755595d7b3d493b190e681330ddeb039010,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
Matt Mullenweg,c2e4367a4f31deb92a62fc599e9ee2c38b5150b9,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1
Matt Mullenweg,593b6b49abb86aae207cda3beb2bb74c35a2cb00,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,afa1eb7e00989aba7be38ad3f4592c15e2cebf01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Matt Mullenweg,fe3daa060ec32f31bb821214f724b021ffeff019,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
Matt Mullenweg,3a665e73fd5d6140116a5a2f8cfa63cc9e5d7d64,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,5db43a74d8a3b3fd3b9c85185c27a872543422e0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,67ebbbe5a305340f4b7561eb231ccab98fd904a1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9ae33f4f18ba39bc5cd73df279019cc87167e0f8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7f576fed468dba5b06c76cffdf72dd4297f44242,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,192c52b4ea5248099ce8761e61975a33f8ee7611,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,65672cfff02f2ac1089b974d8bcac394fc817c0e,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,dfadec884f082d1577fbea2a7c5d81f2dcac9a12,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,85b51b70de5edd374218e22890ae29620a510a97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
